LOCFileNumber,order_office,OrderDate,CustomerName,snapshot_date,wo_count,has_wo_flag
LOC-1-2603-000493,FKSSBY,2026-03-06,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000494,FKSSBY,2026-03-06,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000495,FKSSBY,2026-03-06,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000496,FKSSBY,2026-03-06,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000497,FKSSBY,2026-03-06,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000498,FKSSBY,2026-03-06,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000499,FKSSBY,2026-03-06,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000501,FKSSBY,2026-03-09,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000502,FKSSBY,2026-03-09,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000503,FKSSBY,2026-03-09,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000504,FKSSBY,2026-03-09,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000505,FKSSBY,2026-03-09,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000516,FKSSBY,2026-03-06,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000517,FKSSBY,2026-03-06,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000518,FKSSBY,2026-03-06,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000519,FKSSBY,2026-03-06,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000520,FKSSBY,2026-03-06,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000553,FKSSBY,2026-03-10,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-000555,FKSSBY,2026-03-10,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-000556,FKSSBY,2026-03-10,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-000582,FKSSBY,2026-03-10,PT. SIDO AGUNG MAGELANG,2026-03-30,1,1
LOC-1-2603-000583,FKSSBY,2026-03-10,PT. SIDO AGUNG MAGELANG,2026-03-30,1,1
LOC-1-2603-000584,FKSSBY,2026-03-10,PT. SIDO AGUNG MAGELANG,2026-03-30,1,1
LOC-1-2603-000585,FKSSBY,2026-03-10,PT. SIDO AGUNG MAGELANG,2026-03-30,1,1
LOC-1-2603-000586,FKSSBY,2026-03-10,PT. SIDO AGUNG MAGELANG,2026-03-30,1,1
LOC-1-2603-000595,FKSSBY,2026-03-03,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000596,FKSSBY,2026-03-03,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000597,FKSSBY,2026-03-03,PT. NEW HOPE JAWA TIMUR,2026-03-30,1,1
LOC-1-2603-000628,FKSSBY,2026-03-10,PT. SIDO AGUNG MAGELANG,2026-03-30,1,1
LOC-1-2603-000629,FKSSBY,2026-03-10,PT. SIDO AGUNG MAGELANG,2026-03-30,1,1
LOC-1-2603-000630,FKSSBY,2026-03-10,PT. SIDO AGUNG MAGELANG,2026-03-30,1,1
LOC-1-2603-000631,FKSSBY,2026-03-10,PT. SIDO AGUNG MAGELANG,2026-03-30,1,1
LOC-1-2603-000632,FKSSBY,2026-03-10,PT. SIDO AGUNG MAGELANG,2026-03-30,1,1
LOC-1-2603-000633,FKSSBY,2026-03-10,PT. SIDO AGUNG MAGELANG,2026-03-30,1,1
LOC-1-2603-000634,FKSSBY,2026-03-10,PT. SIDO AGUNG MAGELANG,2026-03-30,1,1
LOC-1-2603-000635,FKSSBY,2026-03-10,PT. SIDO AGUNG MAGELANG,2026-03-30,1,1
LOC-1-2603-000636,FKSSBY,2026-03-10,PT. SIDO AGUNG MAGELANG,2026-03-30,1,1
LOC-1-2603-000637,FKSSBY,2026-03-10,PT. SIDO AGUNG MAGELANG,2026-03-30,1,1
LOC-1-2603-000639,FKSSBY,2026-03-12,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-000643,FKSSBY,2026-03-12,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-000665,FKSSBY,2026-03-13,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000668,FKSSBY,2026-03-03,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000669,FKSSBY,2026-03-03,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000692,FKSSBY,2026-03-14,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-000693,FKSSBY,2026-03-14,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-000694,FKSSBY,2026-03-14,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-000695,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000696,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000697,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000698,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000699,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000700,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000701,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000702,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000703,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000707,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000708,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000709,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000713,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000714,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000715,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000716,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000718,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000719,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000720,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000721,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000726,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000728,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000729,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000730,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000731,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000732,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000733,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000734,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000742,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000743,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000744,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000748,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000749,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000750,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000756,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000757,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000758,FKSSBY,2026-03-14,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-000759,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000760,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000763,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000766,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000767,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000769,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000770,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000771,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000773,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000775,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000779,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000781,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000783,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000786,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000788,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000789,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000790,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000795,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000798,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000801,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000802,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000803,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000805,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000806,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000807,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000808,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000809,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000810,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000815,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000817,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000820,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000824,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000825,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000831,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000833,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000837,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000838,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000839,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000840,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000841,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000842,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000843,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000844,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000845,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000846,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000847,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000848,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000849,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000850,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000851,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000852,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000853,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000854,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000855,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000856,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000859,FKSSBY,2026-03-09,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000860,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000866,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000867,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000869,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000871,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000872,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000873,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000874,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000875,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000876,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000877,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000881,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000882,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000883,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000884,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000885,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000886,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000890,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000891,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000895,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000896,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000897,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000899,FKSSBY,2026-03-16,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-000900,FKSSBY,2026-03-16,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-000901,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000902,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000903,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000904,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000905,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000906,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000907,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000908,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000909,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000910,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000911,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000912,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000914,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000916,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000918,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000922,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000923,FKSSBY,2026-03-16,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-000924,FKSSBY,2026-03-16,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-000925,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000930,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000932,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000933,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000934,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000935,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000936,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000937,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000938,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000940,FKSSBY,2026-03-09,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000941,FKSSBY,2026-03-09,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000942,FKSSBY,2026-03-09,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000943,FKSSBY,2026-03-09,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000944,FKSSBY,2026-03-09,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000948,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000949,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000950,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000953,FKSSBY,2026-03-17,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-000954,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000955,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000956,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000957,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000958,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000959,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000960,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000961,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000962,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000963,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000964,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000965,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000966,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000974,FKSSBY,2026-03-17,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-000975,FKSSBY,2026-03-17,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-000977,FKSSBY,2026-03-17,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-000978,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000981,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000982,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000983,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000984,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000985,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000986,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000987,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000988,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000989,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000990,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000991,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000992,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-000993,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000994,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000995,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-000996,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001025,FKSSBY,2026-03-18,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001026,FKSSBY,2026-03-18,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001027,FKSSBY,2026-03-18,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001028,FKSSBY,2026-03-18,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001029,FKSSBY,2026-03-24,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001030,FKSSBY,2026-03-24,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001031,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001032,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001033,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001034,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001035,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001036,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001037,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001038,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001039,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
